employee_id,opco,pnl_department,raw_department,standardized_role,role_level,role_with_level,role_family,raw_job_title,worker_class,employee_type,work_state,hire_date,tenure_years,fte,scheduled_weekly_hours,pay_basis_resolved,pay_rate,annual_base,hourly_base_rate,overtime_cost,variable_comp_cost,bonus_cost,payroll_tax_cost,benefits_cost,fully_loaded_annual_cost,fully_loaded_hourly_cost,load_factor_applied,data_quality_flag
NHS-10002,Northstar Corporate,Finance & Accounting,Finance & Accounting,Payroll Specialist,NA,Payroll Specialist,Finance & Accounting,Payroll Specialist,Employee,Regular,FL,2022-02-17,4.53,1.0,40.0,Annual,57500.0,57500.0,27.64,0.0,0.0,4596.94,4306.58,7498.36,73901.88,35.53,1.2853,clean
NHS-10003,Northstar Corporate,Finance & Accounting,Finance & Accounting,Payroll Specialist,NA,Payroll Specialist,Finance & Accounting,Payroll Specialist,Employee,Full-Time,FL,2022-09-16,3.96,1.0,40.0,Annual,56000.0,56000.0,26.92,0.0,0.0,4477.02,4194.23,7498.36,72169.61,34.7,1.2887,clean
NHS-10004,Northstar Corporate,Finance & Accounting,Finance & Accounting,Payroll Specialist,NA,Payroll Specialist,Finance & Accounting,Payroll Specialist,Employee,Regular,FL,2024-12-09,1.72,1.0,40.0,Annual,58500.0,58500.0,28.12,0.0,0.0,4676.89,4381.48,7498.36,75056.73,36.08,1.283,clean
PIN-10414,Pinnacle Plumbing & Drain,Finance & Accounting,Acctg,Payroll Specialist,NA,Payroll Specialist,Finance & Accounting,Payroll Specialist,Employee,Full-Time,TX,2022-10-29,3.84,1.0,40.0,Annual,56500.0,56500.0,27.16,0.0,0.0,4516.99,4231.68,7498.36,72747.03,34.97,1.2876,hours_defaulted;pay_basis_imputed
RED-10272,Redwood Electric,Finance & Accounting,Finance,Payroll Specialist,NA,Payroll Specialist,Finance & Accounting,Payroll Specialist,Employee,Regular,AZ,2023-09-28,2.92,1.0,40.0,Annual,56000.0,56000.0,26.92,0.0,0.0,4477.02,4194.23,7498.36,72169.61,34.7,1.2887,hours_defaulted
NHS-10015,Northstar Corporate,HR,HR,HR Business Partner,NA,HR Business Partner,HR,HR Business Partner,Employee,Full-Time,FL,2024-10-23,1.85,1.0,40.0,Annual,93000.0,93000.0,44.71,0.0,0.0,5606.56,6957.52,7414.75,112978.83,54.32,1.2148,clean
NHS-10016,Northstar Corporate,HR,HR,HR Business Partner,NA,HR Business Partner,HR,HR Business Partner,Employee,Full-Time,FL,2022-08-18,4.04,1.0,40.0,Annual,81000.0,81000.0,38.94,0.0,0.0,4883.13,6059.78,7414.75,99357.66,47.77,1.2266,clean
NHS-10017,Northstar Corporate,HR,HR,HR Business Partner,NA,HR Business Partner,HR,HR Business Partner,Employee,,FL,2025-08-14,1.05,1.0,40.0,Annual,97000.0,97000.0,46.63,0.0,0.0,5847.7,7256.77,7414.75,117519.22,56.5,1.2115,clean
NHS-10018,Northstar Corporate,HR,HR,HR Business Partner,NA,HR Business Partner,HR,HR Business Partner,Employee,FT,FL,2024-04-14,2.38,1.0,40.0,Annual,94500.0,94500.0,45.43,0.0,0.0,5696.99,7069.74,7414.75,114681.48,55.14,1.2136,clean
NHS-10019,Northstar Corporate,HR,HR,HR Business Partner,NA,HR Business Partner,HR,HR Business Partner,Employee,Regular,FL,2025-02-14,1.54,1.0,40.0,Annual,98000.0,98000.0,47.12,0.0,0.0,5907.99,7331.58,7414.75,118654.32,57.05,1.2108,clean
NHS-10020,Northstar Corporate,HR,HR,HR Business Partner,NA,HR Business Partner,HR,HR Business Partner,Employee,,FL,2021-08-25,5.02,1.0,40.0,Annual,99000.0,99000.0,47.6,0.0,0.0,5968.27,7406.39,7414.75,119789.41,57.59,1.21,clean
BAY-10473,Bayside Mechanical,HR,HR,HR Coordinator,NA,HR Coordinator,HR,HR Coordinator,Employee,,FL,2025-02-01,1.58,1.0,40.0,Annual,52000.0,52000.0,25.0,0.0,0.0,3134.85,3890.23,7414.75,66439.83,31.94,1.2777,clean
BAY-10474,Bayside Mechanical,HR,HR,HR Coordinator,NA,HR Coordinator,HR,HR Coordinator,Employee,,FL,2025-04-17,1.37,1.0,40.0,Annual,46000.0,46000.0,22.12,0.0,0.0,2773.14,3441.35,7414.75,59629.24,28.67,1.2963,clean
BAY-10475,Bayside Mechanical,HR,HR,HR Coordinator,NA,HR Coordinator,HR,HR Coordinator,Employee,Regular,FL,2023-09-04,2.99,1.0,40.0,Annual,50500.0,50500.0,24.28,0.0,0.0,3044.42,3778.01,7414.75,64737.18,31.12,1.2819,clean
NHS-10012,Northstar Corporate,HR,HR,HR Coordinator,NA,HR Coordinator,HR,HR Coordinator,Employee,Regular,FL,2019-01-17,7.62,1.0,40.0,Annual,47000.0,47000.0,22.6,0.0,0.0,2833.42,3516.17,7414.75,60764.34,29.21,1.2929,clean
PIN-10423,Pinnacle Plumbing & Drain,HR,HR,HR Coordinator,NA,HR Coordinator,HR,HR Coordinator,Employee,Regular,TX,2024-09-29,1.92,1.0,40.0,Annual,49500.0,49500.0,23.8,0.0,0.0,2984.14,3703.2,7414.75,63602.09,30.58,1.2849,hours_defaulted;pay_basis_imputed
RED-10275,Redwood Electric,HR,HR,HR Coordinator,NA,HR Coordinator,HR,HR Coordinator,Employee,Full-Time,AZ,2020-12-25,5.68,1.0,40.0,Annual,50500.0,50500.0,24.28,0.0,0.0,3044.42,3778.01,7414.75,64737.18,31.12,1.2819,hours_defaulted
RED-10276,Redwood Electric,HR,HR,HR Coordinator,NA,HR Coordinator,HR,HR Coordinator,Employee,Full-Time,AZ,2023-05-26,3.27,1.0,40.0,Annual,45500.0,45500.0,21.88,0.0,0.0,2742.99,3403.95,7414.75,59061.69,28.4,1.2981,hours_defaulted
RED-10277,Redwood Electric,HR,HR,HR Coordinator,NA,HR Coordinator,HR,HR Coordinator,Employee,Full-Time,AZ,2018-12-20,7.7,1.0,40.0,Annual,48000.0,48000.0,23.08,0.0,0.0,2893.71,3590.98,7414.75,61899.44,29.76,1.2896,hours_defaulted;pay_rate_imputed
RED-10278,Redwood Electric,HR,HR,HR Coordinator,NA,HR Coordinator,HR,HR Coordinator,Employee,Full-Time,AZ,2023-01-31,3.58,1.0,40.0,Annual,54500.0,54500.0,26.2,0.0,0.0,3285.56,4077.26,7414.75,69277.57,33.31,1.2711,hours_defaulted
RED-10279,Redwood Electric,HR,HR,HR Coordinator,NA,HR Coordinator,HR,HR Coordinator,Employee,Regular,AZ,2025-12-27,0.68,1.0,40.0,Annual,45500.0,45500.0,21.88,0.0,0.0,2742.99,3403.95,7414.75,59061.69,28.4,1.2981,hours_defaulted
NHS-10021,Northstar Corporate,HR,HR,HR Manager,NA,HR Manager,HR,HR Manager,Employee,,FL,2025-09-14,0.96,1.0,40.0,Annual,98000.0,98000.0,47.12,0.0,0.0,5907.99,7331.58,7414.75,118654.32,57.05,1.2108,clean
NHS-10022,Northstar Corporate,HR,HR,HR Manager,NA,HR Manager,HR,HR Manager,Employee,Regular,FL,2025-04-30,1.34,1.0,40.0,Annual,97500.0,97500.0,46.88,0.0,0.0,5877.84,7294.18,7414.75,118086.77,56.77,1.2111,clean
NHS-10023,Northstar Corporate,HR,HR,HR Manager,NA,HR Manager,HR,HR Manager,Employee,Regular,FL,2016-10-06,9.9,1.0,40.0,Annual,103500.0,103500.0,49.76,0.0,0.0,6239.56,7743.05,7414.75,124897.36,60.05,1.2067,clean
BAY-10476,Bayside Mechanical,HR,HR,Recruiter,NA,Recruiter,HR,Recruiter,Employee,Regular,FL,2020-08-17,6.04,1.0,40.0,Annual,55500.0,55500.0,26.68,0.0,0.0,3345.85,4152.07,7414.75,70412.67,33.85,1.2687,clean
BAY-10477,Bayside Mechanical,HR,HR,Recruiter,NA,Recruiter,HR,Recruiter,Employee,Regular,FL,2017-12-02,8.74,1.0,40.0,Annual,62500.0,62500.0,30.05,0.0,0.0,3767.85,4675.75,7414.75,78358.35,37.67,1.2537,clean
BAY-10478,Bayside Mechanical,HR,HR,Recruiter,NA,Recruiter,HR,Recruiter,Employee,Full-Time,FL,2026-02-08,0.56,1.0,40.0,Annual,57500.0,57500.0,27.64,0.0,0.0,3466.42,4301.69,7414.75,72682.86,34.94,1.264,clean
NHS-10013,Northstar Corporate,HR,HR,Recruiter,NA,Recruiter,HR,Recruiter,Employee,Regular,FL,2021-10-06,4.9,1.0,40.0,Annual,64500.0,64500.0,31.01,0.0,0.0,3888.42,4825.38,7414.75,80628.55,38.76,1.2501,clean
NHS-10014,Northstar Corporate,HR,HR,Recruiter,NA,Recruiter,HR,Recruiter,Employee,Regular,FL,2026-06-08,0.23,1.0,40.0,Annual,55000.0,55000.0,26.44,0.0,0.0,3315.71,4114.66,7414.75,69845.12,33.58,1.2699,clean
RED-10280,Redwood Electric,HR,HR,Recruiter,NA,Recruiter,HR,Recruiter,Employee,Full-Time,AZ,2024-07-17,2.12,1.0,40.0,Annual,65500.0,65500.0,31.49,0.0,0.0,3948.71,4900.19,7414.75,81763.65,39.31,1.2483,hours_defaulted
RED-10281,Redwood Electric,HR,HR,Recruiter,NA,Recruiter,HR,Recruiter,Employee,Regular,AZ,2026-04-30,0.34,1.0,40.0,Annual,56500.0,56500.0,27.16,0.0,0.0,3406.13,4226.88,7414.75,71547.76,34.4,1.2663,hours_defaulted
RED-10282,Redwood Electric,HR,HR,Recruiter,NA,Recruiter,HR,Recruiter,Employee,Regular,AZ,2022-08-04,4.07,1.0,40.0,Annual,62500.0,62500.0,30.05,0.0,0.0,3767.85,4675.75,7414.75,78358.35,37.67,1.2537,hours_defaulted
RED-10283,Redwood Electric,HR,HR,Recruiter,NA,Recruiter,HR,Recruiter,Employee,FT,AZ,2023-02-24,3.52,1.0,40.0,Annual,55000.0,55000.0,26.44,0.0,0.0,3315.71,4114.66,7414.75,69845.12,33.58,1.2699,hours_defaulted
NHS-10040,Northstar Corporate,IT,IT,Business Systems Analyst,NA,Business Systems Analyst,IT,Business Systems Analyst,Employee,Regular,FL,2022-10-07,3.9,1.0,40.0,Annual,91000.0,91000.0,43.75,0.0,0.0,7294.3,6824.73,8831.68,113950.71,54.78,1.2522,clean
NHS-10041,Northstar Corporate,IT,IT,Business Systems Analyst,NA,Business Systems Analyst,IT,Business Systems Analyst,Employee,,FL,2023-11-30,2.75,1.0,40.0,Annual,85500.0,85500.0,41.11,0.0,0.0,6853.44,6412.24,8831.68,107597.36,51.73,1.2584,clean
NHS-10042,Northstar Corporate,IT,IT,Business Systems Analyst,NA,Business Systems Analyst,IT,Business Systems Analyst,Employee,,FL,2024-03-12,2.47,1.0,40.0,Annual,90000.0,90000.0,43.27,0.0,0.0,7214.14,6749.73,8831.68,112795.55,54.23,1.2533,clean
NHS-10043,Northstar Corporate,IT,IT,Business Systems Analyst,NA,Business Systems Analyst,IT,Business Systems Analyst,Employee,FT,FL,2021-11-08,4.81,1.0,40.0,Annual,84500.0,84500.0,40.62,0.0,0.0,6773.28,6337.25,8831.68,106442.21,51.17,1.2597,clean
NHS-10044,Northstar Corporate,IT,IT,Business Systems Analyst,NA,Business Systems Analyst,IT,Business Systems Analyst,Employee,FT,FL,2023-05-29,3.26,1.0,40.0,Annual,88000.0,88000.0,42.31,0.0,0.0,7053.83,6599.74,8831.68,110485.25,53.12,1.2555,clean
NHS-10045,Northstar Corporate,IT,IT,Business Systems Analyst,NA,Business Systems Analyst,IT,Business Systems Analyst,Employee,Full-Time,FL,2021-01-13,5.63,1.0,40.0,Annual,89500.0,89500.0,43.03,0.0,0.0,7174.07,6712.23,8831.68,112217.98,53.95,1.2538,clean
NHS-10046,Northstar Corporate,IT,IT,Business Systems Analyst,NA,Business Systems Analyst,IT,Business Systems Analyst,Employee,,FL,2025-04-28,1.34,1.0,40.0,Annual,91000.0,91000.0,43.75,0.0,0.0,7294.3,6824.73,8831.68,113950.71,54.78,1.2522,clean
BAY-10479,Bayside Mechanical,IT,IT,Help Desk Technician,NA,Help Desk Technician,IT,Help Desk Technician,Employee,Full-Time,FL,2024-04-19,2.37,1.0,40.0,Hourly,25.51,53060.8,25.51,0.0,0.0,4253.2,3979.4,8831.68,70125.08,33.71,1.3216,clean
GLC-10387,Great Lakes Comfort Systems,IT,IT,Help Desk Technician,NA,Help Desk Technician,IT,Help Desk Technician,Employee,Full-Time,MI,2016-06-21,10.19,1.0,40.0,Hourly,25.08,52166.4,25.08,0.0,0.0,4181.51,3912.32,8831.68,69091.91,33.22,1.3245,clean
GLC-10388,Great Lakes Comfort Systems,IT,IT,Help Desk Technician,NA,Help Desk Technician,IT,Help Desk Technician,Employee,Regular,MI,2025-06-05,1.24,1.0,40.0,Hourly,24.38,50710.4,24.38,0.0,0.0,4064.8,3803.13,8831.68,67410.01,32.41,1.3293,clean
NHS-10024,Northstar Corporate,IT,IT,Help Desk Technician,NA,Help Desk Technician,IT,Help Desk Technician,Employee,,FL,2021-07-07,5.15,1.0,40.0,Hourly,25.22,52457.6,25.22,0.0,0.0,4204.85,3934.16,8831.68,69428.29,33.38,1.3235,clean
NHS-10025,Northstar Corporate,IT,IT,Help Desk Technician,NA,Help Desk Technician,IT,Help Desk Technician,Employee,Regular,FL,2022-09-11,3.97,1.0,40.0,Hourly,27.04,56243.2,27.04,0.0,0.0,4508.3,4218.07,8831.68,73801.25,35.48,1.3122,clean
NHS-10026,Northstar Corporate,IT,IT,Help Desk Technician,NA,Help Desk Technician,IT,Help Desk Technician,Employee,Full-Time,FL,2025-05-22,1.28,1.0,40.0,Hourly,25.45,52936.0,25.45,0.0,0.0,4243.2,3970.04,8831.68,69980.92,33.64,1.322,clean
NHS-10027,Northstar Corporate,IT,IT,Help Desk Technician,NA,Help Desk Technician,IT,Help Desk Technician,Employee,,FL,2023-08-26,3.01,1.0,40.0,Hourly,26.86,55868.8,26.86,0.0,0.0,4478.28,4189.99,8831.68,73368.75,35.27,1.3132,clean
NHS-10028,Northstar Corporate,IT,IT,Help Desk Technician,NA,Help Desk Technician,IT,Help Desk Technician,Employee,Regular,FL,2019-03-15,7.46,1.0,40.0,Hourly,26.15,54392.0,26.15,0.0,0.0,4359.91,4079.24,8831.68,71662.83,34.45,1.3175,clean
NHS-10029,Northstar Corporate,IT,IT,Help Desk Technician,NA,Help Desk Technician,IT,Help Desk Technician,Employee,Full-Time,FL,2024-08-02,2.08,1.0,40.0,Hourly,24.6,51168.0,24.6,0.0,0.0,4101.48,3837.45,8831.68,67938.61,32.66,1.3278,clean
NHS-10030,Northstar Corporate,IT,IT,Help Desk Technician,NA,Help Desk Technician,IT,Help Desk Technician,Employee,Regular,FL,2021-10-29,4.84,1.0,40.0,Hourly,27.0,56160.0,27.0,0.0,0.0,4501.63,4211.83,8831.68,73705.14,35.44,1.3124,clean
NHS-10031,Northstar Corporate,IT,IT,Help Desk Technician,NA,Help Desk Technician,IT,Help Desk Technician,Employee,FT,FL,2024-08-14,2.05,1.0,40.0,Hourly,22.93,47694.4,22.93,0.0,0.0,3823.05,3576.94,8831.68,63926.07,30.73,1.3403,clean
NHS-10032,Northstar Corporate,IT,IT,Help Desk Technician,NA,Help Desk Technician,IT,Help Desk Technician,Employee,Regular,FL,2020-10-28,5.84,1.0,40.0,Hourly,24.6,51168.0,24.6,0.0,0.0,4101.48,3837.45,8831.68,67938.61,32.66,1.3278,clean
NHS-10047,Northstar Corporate,IT,IT,IT Manager,NA,IT Manager,IT,IT Manager,Employee,Regular,FL,2023-03-21,3.45,1.0,40.0,Annual,112500.0,112500.0,54.09,0.0,0.0,9017.68,8437.16,8831.68,138786.52,66.72,1.2337,clean
NHS-10048,Northstar Corporate,IT,IT,IT Manager,NA,IT Manager,IT,IT Manager,Employee,Full-Time,FL,2015-04-04,11.41,1.0,40.0,Annual,121000.0,121000.0,58.17,0.0,0.0,9699.02,9074.64,8831.68,148605.34,71.44,1.2281,clean
NHS-10049,Northstar Corporate,IT,IT,IT Manager,NA,IT Manager,IT,IT Manager,Employee,FT,FL,2025-11-29,0.75,1.0,40.0,Annual,114500.0,114500.0,55.05,0.0,0.0,9177.99,8587.16,8831.68,141096.83,67.84,1.2323,clean
NHS-10050,Northstar Corporate,IT,IT,IT Manager,NA,IT Manager,IT,IT Manager,Employee,,FL,2024-01-14,2.63,1.0,40.0,Annual,118500.0,118500.0,56.97,0.0,0.0,9498.62,8887.14,8831.68,145717.44,70.06,1.2297,clean
GLC-10389,Great Lakes Comfort Systems,IT,IT,Systems Administrator,NA,Systems Administrator,IT,Systems Administrator,Employee,Regular,MI,2025-07-05,1.16,1.0,40.0,Annual,91000.0,91000.0,43.75,0.0,0.0,7294.3,6824.73,8831.68,113950.71,54.78,1.2522,clean
NHS-10033,Northstar Corporate,IT,IT,Systems Administrator,NA,Systems Administrator,IT,Systems Administrator,Employee,Regular,FL,2023-08-21,3.03,1.0,40.0,Annual,76000.0,76000.0,36.54,0.0,0.0,6091.94,5699.77,8831.68,96623.39,46.45,1.2714,clean
NHS-10034,Northstar Corporate,IT,IT,Systems Administrator,NA,Systems Administrator,IT,Systems Administrator,Employee,Regular,FL,2023-04-12,3.39,1.0,40.0,Annual,81500.0,81500.0,39.18,0.0,0.0,6532.81,6112.26,8831.68,102976.75,49.51,1.2635,clean
NHS-10035,Northstar Corporate,IT,IT,Systems Administrator,NA,Systems Administrator,IT,Systems Administrator,Employee,Full-Time,FL,2022-04-12,4.39,1.0,40.0,Annual,93000.0,93000.0,44.71,0.0,0.0,7454.62,6974.72,8831.68,116261.02,55.89,1.2501,clean
NHS-10036,Northstar Corporate,IT,IT,Systems Administrator,NA,Systems Administrator,IT,Systems Administrator,Employee,Full-Time,FL,2024-08-14,2.05,1.0,40.0,Annual,88500.0,88500.0,42.55,0.0,0.0,7093.91,6637.23,8831.68,111062.82,53.4,1.2549,clean
NHS-10037,Northstar Corporate,IT,IT,Systems Administrator,NA,Systems Administrator,IT,Systems Administrator,Employee,Regular,FL,2021-03-07,5.48,1.0,40.0,Annual,79500.0,79500.0,38.22,0.0,0.0,6372.49,5962.26,8831.68,100666.43,48.4,1.2662,clean
NHS-10038,Northstar Corporate,IT,IT,Systems Administrator,NA,Systems Administrator,IT,Systems Administrator,Employee,,FL,2025-12-24,0.68,1.0,40.0,Annual,77500.0,77500.0,37.26,0.0,0.0,6212.18,5812.27,8831.68,98356.13,47.29,1.2691,clean
NHS-10039,Northstar Corporate,IT,IT,Systems Administrator,NA,Systems Administrator,IT,Systems Administrator,Employee,FT,FL,2020-12-29,5.67,1.0,40.0,Annual,91500.0,91500.0,43.99,0.0,0.0,7334.38,6862.23,8831.68,114528.29,55.06,1.2517,clean
RED-10284,Redwood Electric,IT,IT,Systems Administrator,NA,Systems Administrator,IT,Systems Administrator,Employee,Regular,AZ,2022-02-18,4.53,1.0,40.0,Annual,89000.0,89000.0,42.79,0.0,0.0,7133.99,6674.73,8831.68,111640.4,53.67,1.2544,hours_defaulted
NHS-10055,Northstar Corporate,Marketing,Marketing,Digital Marketing Specialist,NA,Digital Marketing Specialist,Marketing,Digital Marketing Specialist,Employee,Regular,FL,2026-01-31,0.58,1.0,40.0,Annual,64000.0,64000.0,30.77,0.0,0.0,3190.81,4798.09,7328.3,79317.2,38.13,1.2393,clean
NHS-10056,Northstar Corporate,Marketing,Marketing,Digital Marketing Specialist,NA,Digital Marketing Specialist,Marketing,Digital Marketing Specialist,Employee,FT,FL,2025-01-12,1.63,1.0,40.0,Annual,71500.0,71500.0,34.38,0.0,0.0,3564.73,5360.37,7328.3,87753.4,42.19,1.2273,clean
NHS-10057,Northstar Corporate,Marketing,Marketing,Digital Marketing Specialist,NA,Digital Marketing Specialist,Marketing,Digital Marketing Specialist,Employee,Regular,FL,2024-08-09,2.06,1.0,40.0,Annual,63500.0,63500.0,30.53,0.0,0.0,3165.88,4760.6,7328.3,78754.78,37.86,1.2402,clean
NHS-10058,Northstar Corporate,Marketing,Marketing,Digital Marketing Specialist,NA,Digital Marketing Specialist,Marketing,Digital Marketing Specialist,Employee,,FL,2022-10-01,3.92,1.0,40.0,Annual,64500.0,64500.0,31.01,0.0,0.0,3215.74,4835.58,7328.3,79879.62,38.4,1.2384,clean
NHS-10079,Northstar Corporate,Marketing,Marketing,Digital Marketing Specialist,NA,Digital Marketing Specialist,Marketing,Digital Marketing Specialist,Employee,Regular,FL,2026-08-03,0.08,1.0,40.0,Annual,72000.0,72000.0,34.62,0.0,0.0,3589.66,5397.85,7328.3,88315.81,42.46,1.2266,clean
NHS-10051,Northstar Corporate,Marketing,Marketing,Marketing Coordinator,NA,Marketing Coordinator,Marketing,Marketing Coordinator,Employee,Regular,FL,2024-06-01,2.25,1.0,40.0,Annual,57000.0,57000.0,27.4,0.0,0.0,2841.81,4273.3,7328.3,71443.41,34.35,1.2534,clean
NHS-10052,Northstar Corporate,Marketing,Marketing,Marketing Coordinator,NA,Marketing Coordinator,Marketing,Marketing Coordinator,Employee,,FL,2018-08-06,8.07,1.0,40.0,Annual,57000.0,57000.0,27.4,0.0,0.0,2841.81,4273.3,7328.3,71443.41,34.35,1.2534,clean
NHS-10053,Northstar Corporate,Marketing,Marketing,Marketing Coordinator,NA,Marketing Coordinator,Marketing,Marketing Coordinator,Employee,Regular,FL,2021-05-25,5.27,1.0,40.0,Annual,53500.0,53500.0,25.72,0.0,0.0,2667.32,4010.9,7328.3,67506.52,32.46,1.2618,clean
NHS-10054,Northstar Corporate,Marketing,Marketing,Marketing Coordinator,NA,Marketing Coordinator,Marketing,Marketing Coordinator,Employee,,FL,2018-11-03,7.82,1.0,40.0,Annual,51000.0,51000.0,24.52,0.0,0.0,2542.68,3823.48,7328.3,64694.46,31.1,1.2685,clean
NHS-10078,Northstar Corporate,Marketing,Marketing,Marketing Director,NA,Marketing Director,Marketing,Marketing Director,Employee,Regular,FL,2026-07-13,0.13,1.0,40.0,Annual,140000.0,140000.0,67.31,0.0,0.0,6979.89,10495.82,7328.3,164804.01,79.23,1.1772,clean
NHS-10059,Northstar Corporate,Marketing,Marketing,Marketing Manager,NA,Marketing Manager,Marketing,Marketing Manager,Employee,,FL,2020-09-23,5.94,1.0,40.0,Annual,86000.0,86000.0,41.35,0.0,0.0,4287.65,6447.43,7328.3,104063.38,50.03,1.21,clean
NHS-10060,Northstar Corporate,Marketing,Marketing,Marketing Manager,NA,Marketing Manager,Marketing,Marketing Manager,Employee,,FL,2019-10-21,6.86,1.0,40.0,Annual,96000.0,96000.0,46.15,0.0,0.0,4786.21,7197.14,7328.3,115311.65,55.44,1.2012,clean
BAY-10363,Bayside Mechanical,Sales,Sales,Inside Sales Representative,NA,Inside Sales Representative,Sales,Inside Sales Representative,Employee,FT,FL,2025-04-18,1.37,1.0,40.0,Hourly,18.55,38584.0,18.55,0.0,23177.86,768.98,3259.52,5826.39,71616.75,34.43,1.8561,clean
BAY-10364,Bayside Mechanical,Sales,Sales,Inside Sales Representative,NA,Inside Sales Representative,Sales,Inside Sales Representative,Employee,FT,FL,2025-11-22,0.77,1.0,40.0,Hourly,21.57,44865.6,21.57,0.0,26951.29,894.18,3790.18,5826.39,82327.64,39.58,1.835,clean
BAY-10365,Bayside Mechanical,Sales,Sales,Inside Sales Representative,NA,Inside Sales Representative,Sales,Inside Sales Representative,Employee,Regular,FL,2020-09-08,5.98,1.0,40.0,Hourly,18.17,37793.6,18.17,0.0,22703.05,753.23,3192.75,5826.39,70269.02,33.78,1.8593,clean
BAY-10366,Bayside Mechanical,Sales,Sales,Inside Sales Representative,NA,Inside Sales Representative,Sales,Inside Sales Representative,Employee,Full-Time,FL,2021-08-14,5.05,1.0,40.0,Hourly,21.13,43950.4,21.13,0.0,26401.52,875.94,3712.86,5826.39,80767.11,38.83,1.8377,clean
GLC-10290,Great Lakes Comfort Systems,Sales,Sales,Inside Sales Representative,NA,Inside Sales Representative,Sales,Inside Sales Representative,Employee,Regular,MI,2019-09-05,6.99,1.0,40.0,Hourly,19.87,41329.6,19.87,0.0,24827.17,823.7,3491.46,5826.39,76298.32,36.68,1.8461,clean
PIN-10313,Pinnacle Plumbing & Drain,Sales,Sales,Inside Sales Representative,NA,Inside Sales Representative,Sales,Inside Sales Representative,Employee,Regular,TX,2020-07-18,6.12,1.0,40.0,Hourly,18.89,39291.2,18.89,0.0,23602.68,783.08,3319.26,5826.39,72822.61,35.01,1.8534,hours_defaulted;pay_basis_imputed
PIN-10314,Pinnacle Plumbing & Drain,Sales,Sales,Inside Sales Representative,NA,Inside Sales Representative,Sales,Inside Sales Representative,Employee,FT,TX,2017-12-14,8.71,1.0,40.0,Hourly,18.11,37668.8,18.11,0.0,22628.09,750.74,3182.2,5826.39,70056.22,33.68,1.8598,hours_defaulted;pay_basis_imputed
PIN-10315,Pinnacle Plumbing & Drain,Sales,Sales,Inside Sales Representative,NA,Inside Sales Representative,Sales,Inside Sales Representative,Employee,,TX,2019-12-23,6.69,1.0,40.0,Hourly,18.9,39312.0,18.9,0.0,23615.18,783.49,3321.02,5826.39,72858.08,35.03,1.8533,hours_defaulted;pay_basis_imputed
PIN-10316,Pinnacle Plumbing & Drain,Sales,Sales,Inside Sales Representative,NA,Inside Sales Representative,Sales,Inside Sales Representative,Employee,FT,TX,2023-06-02,3.25,1.0,40.0,Hourly,21.93,45614.4,21.93,0.0,27401.1,909.1,3853.44,5826.39,83604.43,40.19,1.8329,hours_defaulted;pay_basis_imputed
PIN-10317,Pinnacle Plumbing & Drain,Sales,Sales,Inside Sales Representative,NA,Inside Sales Representative,Sales,Inside Sales Representative,Employee,,TX,2023-03-12,3.47,1.0,40.0,Hourly,20.65,42952.0,20.65,0.0,25801.77,856.04,3628.52,5826.39,79064.72,38.01,1.8408,hours_defaulted;pay_basis_imputed
