employee_id,opco,department,job_title,job_level,employee_type,pay_rate,pay_basis,scheduled_weekly_hours,hire_date,termination_date,status,work_state
BAY-90091,Bayside Mechanical,Service,HVAC Service Tech II,,Regular,26.74,Hourly,40.0,2023-01-01,2026-08-10,Terminated,FL
PIN-10221,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,,26.01,,,2022-09-13,,Active,TX
RED-10277,Redwood Electric,HR,HR Coordinator,,Full-Time,5200.0,Annual,,2018-12-20,,Active,AZ
RED-10031,Redwood Electric,Installation,Electrical Installer (Lvl 2),,Regular,23.98,Hourly,,2025-10-30,,Active,AZ
GLC-10176,Great Lakes Comfort Systems,Service - Plumbing,Technician,L2,FT,33.48,Hourly,40.0,2022-08-24,,Active,MI
BAY-10288,Bayside Mechanical,Service,HVAC Service Tech III,,FT,37.23,Hourly,40.0,2025-04-07,,Active,FL
RED-10211,Redwood Electric,Sales,Home Solutions Consultant,,Full-Time,51000.0,Annual,,2023-08-17,,Active,AZ
BAY-10290,Bayside Mechanical,Service,HVAC Service Tech III,,FT,36.37,Hourly,40.0,2018-02-09,,Active,FL
BAY-10437,Bayside Mechanical,Warehouse,Warehouse Associate,,Regular,16.91,Hourly,40.0,2025-06-29,,Active,FL
GLC-10208,Great Lakes Comfort Systems,Service - HVAC,Technician,L2,Regular,27.93,Hourly,40.0,2022-02-26,,Active,MI
GLC-10038,Great Lakes Comfort Systems,Install,Installer,L2,,22.16,Hourly,40.0,2024-05-25,,Active,MI
PIN-90005,Pinnacle Plumbing & Drain,Fleet,Parts Coordinator,,,22.67,,,2021-08-09,2025-09-06,Terminated,TX
RED-10270,Redwood Electric,Finance,AP/AR Specialist,,,21.42,Hourly,,2020-05-09,,Active,AZ
PIN-10022,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,,Regular,19.83,,,2019-11-28,,Active,TX
GLC-10336,Great Lakes Comfort Systems,Customer Care,Dispatcher,L2,FT,22.72,Hourly,40.0,2023-11-10,,Active,MI
GLC-10036,Great Lakes Comfort Systems,Install,Installer,L2,FT,26.58,Hourly,40.0,2022-09-29,,Active,MI
RED-10005,Redwood Electric,Installation,Apprentice Electrician (Lvl 1),,FT,18.51,Hourly,,2025-10-10,,Active,AZ
PIN-10096,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,Regular,23.43,,,2024-05-29,,Active,TX
GLC-90068,Great Lakes Comfort Systems,Install,Installer,L1,Full-Time,17.08,Hourly,40.0,2018-12-05,2025-10-14,Terminated,MI
RED-10220,Redwood Electric,CSR,Cust Svc Rep,,,20.16,Hourly,,2013-05-28,,Active,AZ
RED-10243,Redwood Electric,CSR,Cust Svc Rep,,Regular,20.11,Hourly,,2025-07-14,,Active,AZ
PIN-10235,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,,25.39,,,2018-12-08,,Active,TX
GLC-10181,Great Lakes Comfort Systems,Service - HVAC,Technician,L2,FT,25.37,Hourly,40.0,2022-07-06,,Active,MI
GLC-10126,Great Lakes Comfort Systems,Service - HVAC,Technician,L1,,21.33,Hourly,40.0,2025-12-04,,Active,MI
RED-10210,Redwood Electric,Sales,Home Solutions Consultant,,Full-Time,51500.0,Annual,,2022-11-04,,Active,AZ
BAY-10336,Bayside Mechanical,Sales,Comfort Advisor,,Regular,51500.0,Annual,40.0,2017-12-08,,Active,FL
RED-10118,Redwood Electric,Field Ops - Service,Apprentice Electrician (Lvl 1),,FT,17.01,Hourly,,2024-12-06,,Active,AZ
BAY-10467,Bayside Mechanical,Finance,Staff Accountant,,Regular,68000.0,Annual,40.0,2023-07-07,,Active,FL
BAY-10428,Bayside Mechanical,Customer Care,Call Center Supervisor,,Regular,62500.0,Annual,40.0,2022-06-29,,Active,FL
BAY-10145,Bayside Mechanical,Service,HVAC Service Tech I,,,20.45,Hourly,40.0,2025-07-26,,Active,FL
RED-10254,Redwood Electric,Parts & Fleet,Warehouse Associate,,Regular,17.02,Hourly,,2022-12-02,,Active,AZ
BAY-10404,Bayside Mechanical,Customer Care,Customer Service Rep,,,18.41,Hourly,28.0,2026-05-01,,Active,FL
RED-10168,Redwood Electric,Field Ops - Service,Electrician (Lvl 2),,Full-Time,26.61,Hourly,,2026-03-25,,Active,AZ
BAY-10190,Bayside Mechanical,Service,HVAC Service Tech II,,Regular,26.92,Hourly,40.0,2022-06-03,,Active,FL
RED-90036,Redwood Electric,Installation,Electrical Installer (Lvl 2),,FT,26.75,Hourly,,2023-12-25,,Terminated,AZ
PIN-10367,Pinnacle Plumbing & Drain,Call Center,Dispatcher,,Regular,21.48,,,2024-01-09,,Active,TX
BAY-10026,Bayside Mechanical,Install,HVAC Installer I,,Regular,18.46,Hourly,40.0,2024-08-31,,Active,FL
RED-10232,Redwood Electric,CSR,Cust Svc Rep,,Regular,20.19,Hourly,,2023-04-25,,Active,AZ
GLC-10286,Great Lakes Comfort Systems,Sales,Comfort Advisor,L2,,49500.0,Annual,40.0,2024-11-28,,Active,MI
BAY-10327,Bayside Mechanical,Sales,Comfort Advisor,,FT,53500.0,Annual,40.0,2025-08-30,,Active,FL
PIN-10289,Pinnacle Plumbing & Drain,Sales,Sales Consultant,,Regular,47000.0,,,2020-11-05,,Active,TX
BAY-10079,Bayside Mechanical,Install,HVAC Installer II,,FT,27.25,Hourly,40.0,2024-01-11,,Active,FL
GLC-10105,Great Lakes Comfort Systems,Install,Installer,L3,Regular,40.53,Hourly,40.0,2026-03-25,,Active,MI
PIN-10275,Pinnacle Plumbing & Drain,Field,Plumber - Master,,Regular,41.14,,,2023-11-06,,Active,TX
BAY-10259,Bayside Mechanical,Service,HVAC Service Tech II,,Regular,25.28,Hourly,40.0,2023-07-09,,Active,FL
BAY-90003,Bayside Mechanical,Service,HVAC Service Tech III,,Regular,38.29,Hourly,40.0,2008-01-24,2026-07-03,Terminated,FL
RED-10109,Redwood Electric,Field Ops - Service,Apprentice Electrician (Lvl 1),,Regular,20.79,Hourly,,2022-03-06,,Active,AZ
RED-10140,Redwood Electric,Field Ops - Service,Electrician (Lvl 2),,Full-Time,24.94,Hourly,,2022-01-29,,Active,AZ
PIN-10150,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,,Regular,18.57,,,2026-02-02,,Active,TX
RED-10239,Redwood Electric,CSR,Cust Svc Rep,,Regular,16.86,Hourly,,2025-05-29,,Active,AZ
BAY-10116,Bayside Mechanical,Install,Lead HVAC Installer,,,40.35,Hourly,40.0,2024-10-23,,Active,FL
BAY-10260,Bayside Mechanical,Service,HVAC Service Tech II,,Full-Time,25.17,Hourly,40.0,2023-07-18,,Active,FL
PIN-10178,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Regular,29.43,,,2025-02-01,,Active,TX
RED-10045,Redwood Electric,Installation,Electrical Installer (Lvl 2),,FT,27.12,Hourly,,2025-02-22,,Active,AZ
PIN-10242,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,,24.11,,,2022-04-20,,Active,TX
GLC-90059,Great Lakes Comfort Systems,Service - Plumbing,Technician,L2,Full-Time,25.41,Hourly,40.0,2021-11-14,,Terminated,MI
BAY-10386,Bayside Mechanical,Customer Care,Customer Service Rep,,FT,18.35,Hourly,40.0,2024-09-25,,Active,FL
BAY-10178,Bayside Mechanical,Service,HVAC Service Tech II,,FT,33.18,Hourly,40.0,2022-12-27,,Active,FL
PIN-10143,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,,FT,18.36,,,2025-05-17,,Active,TX
BAY-10382,Bayside Mechanical,Customer Care,Customer Service Rep,,Regular,20.95,Hourly,40.0,2026-02-20,,Active,FL
BAY-10369,Bayside Mechanical,Sales,Sales Manager,,Regular,105500.0,Annual,40.0,2022-08-24,,Active,FL
BAY-10133,Bayside Mechanical,Install,Install Mgr,,FT,87500.0,Annual,40.0,2023-03-25,,Active,FL
NHS-10006,Northstar Corporate,Finance & Accounting,Senior Accountant,,FT,86000.0,Annual,40.0,2026-02-13,,Active,FL
BAY-10338,Bayside Mechanical,Sales,Comfort Advisor,,FT,44500.0,Annual,40.0,2020-07-06,,Active,FL
NHS-10025,Northstar Corporate,IT,Help Desk Technician,,Regular,27.04,Hourly,40.0,2022-09-11,,Active,FL
RED-10012,Redwood Electric,Installation,Apprentice Electrician (Lvl 1),,Full-Time,21.13,Hourly,,2019-11-11,,Active,AZ
BAY-10453,Bayside Mechanical,Warehouse,Fleet Coordinator,,Regular,57500.0,Annual,40.0,2025-07-16,,Active,FL
GLC-10106,Great Lakes Comfort Systems,Install,Install Manager,L4,,84000.0,Annual,40.0,2023-11-29,,Active,MI
BAY-10089,Bayside Mechanical,Install,HVAC Installer II,,Regular,29.08,Hourly,40.0,2023-02-10,,Active,FL
RED-90071,Redwood Electric,Field Ops - Service,Apprentice Electrician (Lvl 1),,Regular,19.29,Hourly,,2021-11-10,2026-02-03,Terminated,AZ
BAY-10457,Bayside Mechanical,Warehouse,Warehouse Manager,,Regular,72000.0,Annual,40.0,2018-06-12,,Active,FL
GLC-10061,Great Lakes Comfort Systems,Install,Installer,L2,Regular,26.91,Hourly,40.0,2023-11-01,,Active,MI
GLC-10283,Great Lakes Comfort Systems,Sales,Comfort Advisor,L2,Regular,45500.0,Annual,40.0,2025-03-17,,Active,MI
GLC-10169,Great Lakes Comfort Systems,Service - Plumbing,Technician,L2,Full-Time,27.36,Hourly,40.0,2022-12-25,,Active,MI
BAY-10067,Bayside Mechanical,Install,HVAC Installer II,,FT,24.06,Hourly,40.0,2020-07-30,,Active,FL
GLC-10108,Great Lakes Comfort Systems,Install,Install Manager,L4,Full-Time,85500.0,Annual,40.0,2024-07-08,,Active,MI
BAY-10137,Bayside Mechanical,Install,Install Mgr,,Regular,83000.0,Annual,40.0,2019-03-27,,Active,FL
BAY-10363,Bayside Mechanical,Sales,Inside Sales Representative,,FT,18.55,Hourly,40.0,2025-04-18,,Active,FL
BAY-10305,Bayside Mechanical,Service,HVAC Service Tech III,,Regular,43.6,Hourly,40.0,2024-08-20,,Active,FL
PIN-10231,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Full-Time,24.65,,,2018-01-01,,Active,TX
BAY-10311,Bayside Mechanical,Service,HVAC Service Tech III,,,36.35,Hourly,40.0,2025-09-29,,Active,FL
BAY-10425,Bayside Mechanical,Customer Care,Call Center Supervisor,,Regular,56000.0,Annual,40.0,2026-02-06,,Active,FL
PIN-10195,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Full-Time,30.87,,,2025-07-25,,Active,TX
BAY-10389,Bayside Mechanical,Customer Care,Customer Service Rep,,FT,17.77,Hourly,28.0,2021-08-13,,Active,FL
BAY-10082,Bayside Mechanical,Install,HVAC Installer II,,,27.04,Hourly,40.0,2024-11-03,,Active,FL
GLC-10095,Great Lakes Comfort Systems,Install,Installer,L3,FT,41.25,Hourly,40.0,2023-01-25,,Active,MI
BAY-10100,Bayside Mechanical,Install,HVAC Installer II,,Full-Time,28.69,Hourly,40.0,2021-06-06,,Active,FL
PIN-10139,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,,Regular,17.01,,,2026-04-30,,Active,TX
RED-10112,Redwood Electric,Field Ops - Service,Apprentice Electrician (Lvl 1),,,18.8,Hourly,,2026-02-13,,Active,AZ
BAY-10298,Bayside Mechanical,Service,HVAC Service Tech III,,,39.75,Hourly,40.0,2016-12-30,,Active,FL
PIN-10234,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Regular,24.71,,,2023-10-12,,Active,TX
PIN-10364,Pinnacle Plumbing & Drain,Call Center,Dispatcher,,,19.63,,,2020-03-21,,Active,TX
BAY-10054,Bayside Mechanical,Install,HVAC Installer II,,Regular,29.4,Hourly,40.0,2025-01-16,,Active,FL
GLC-10310,Great Lakes Comfort Systems,Customer Care,Customer Service Representative,L1,Regular,18.1,Hourly,40.0,2024-07-28,,Active,MI
BAY-10451,Bayside Mechanical,Warehouse,Parts Coordinator,,Full-Time,0.0,Hourly,40.0,2022-07-26,,Active,FL
BAY-10461,Bayside Mechanical,Finance,AP/AR Specialist,,Regular,26.07,Hourly,40.0,2024-08-07,,Active,FL
RED-10173,Redwood Electric,Field Ops - Service,Electrician (Lvl 2),,FT,31.66,Hourly,,2024-04-05,,Active,AZ
PIN-10245,Pinnacle Plumbing & Drain,Field,Plumber - Master,,,37.85,,,2022-06-30,,Active,TX
PIN-10387,Pinnacle Plumbing & Drain,Fleet,Warehouse Associate,,Full-Time,16.84,,,2020-12-03,,Active,TX
PIN-10027,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,,FT,18.16,,,2024-06-23,,Active,TX
GLC-10151,Great Lakes Comfort Systems,Service - Plumbing,Technician,L2,FT,29.29,Hourly,40.0,2021-01-29,,Active,MI
GLC-90061,Great Lakes Comfort Systems,Finance,AP/AR Specialist,L1,Full-Time,21.27,Hourly,40.0,2011-08-28,2025-08-26,Terminated,MI
PIN-10391,Pinnacle Plumbing & Drain,Fleet,Warehouse Associate,,,16.83,,,2025-09-14,,Active,TX
PIN-10077,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,Full-Time,24.96,,,2025-01-07,,Active,TX
PIN-10057,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,,23.47,,,2025-06-22,,Active,TX
RED-10151,Redwood Electric,Field Ops - Service,Electrician (Lvl 2),,Full-Time,32.29,Hourly,,2020-12-11,,Active,AZ
NHS-10031,Northstar Corporate,IT,Help Desk Technician,,FT,22.93,Hourly,40.0,2024-08-14,,Active,FL
RED-10049,Redwood Electric,Installation,Electrical Installer (Lvl 2),,Full-Time,27.37,Hourly,,2024-05-05,,Active,AZ
BAY-10182,Bayside Mechanical,Service,HVAC Service Tech II,,Regular,31.05,Hourly,40.0,2025-07-31,,Active,FL
PIN-10090,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,Regular,24.19,,,2022-07-25,,Active,TX
RED-10139,Redwood Electric,Parts & Fleet,Electrician (Lvl 2),,,28.59,Hourly,,2025-04-26,,,AZ
GLC-10170,Great Lakes Comfort Systems,Service - Plumbing,Technician,L2,FT,,Hourly,40.0,2021-09-09,,Active,MI
PIN-10013,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,,Regular,17.76,,,2025-04-22,,Active,TX
PIN-10382,Pinnacle Plumbing & Drain,Fleet,Warehouse Associate,,Regular,19.16,,,2025-07-09,,Active,TX
RED-10230,Redwood Electric,CSR,Cust Svc Rep,,Regular,16.48,Hourly,,2025-07-26,,Active,AZ
PIN-10238,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,,28.73,,,2022-07-21,,Active,TX
BAY-10354,Bayside Mechanical,Sales,Comfort Advisor,,FT,46000.0,Annual,40.0,2024-11-13,,Active,FL
RED-10032,Redwood Electric,Installation,Electrical Installer (Lvl 2),,,25.57,Hourly,,2024-09-01,,Active,AZ
GLC-10047,Great Lakes Comfort Systems,Install,Installer,L2,,26.59,Hourly,40.0,2025-08-27,,Active,MI
BAY-10470,Bayside Mechanical,Finance,Staff Accountant,,Regular,69000.0,Annual,40.0,2022-11-21,,Active,FL
PIN-10054,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,FT,25.56,,,2023-06-30,,Active,TX
NHS-10011,Northstar Corporate,Finance & Accounting,FP&A Analyst,,Regular,91500.0,Annual,40.0,2021-04-06,,Active,FL
BAY-10237,Bayside Mechanical,Service,HVAC Service Tech II,,,26.09,Hourly,40.0,2025-02-28,,Active,FL
PIN-10361,Pinnacle Plumbing & Drain,Call Center,CSR,,Regular,20.69,,,2025-09-17,,Active,TX
PIN-10015,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,,Regular,19.32,,,2022-07-21,,Active,TX
BAY-10443,Bayside Mechanical,Warehouse,Warehouse Associate,,Full-Time,19.72,Hourly,40.0,2026-01-12,,Active,FL
RED-10020,Redwood Electric,Installation,Electrical Installer (Lvl 2),,Regular,28.38,Hourly,,2024-11-01,,Active,AZ
RED-10110,Redwood Electric,Field Ops - Service,Apprentice Electrician (Lvl 1),,FT,19.35,Hourly,,2024-01-08,,Active,AZ
BAY-C308,Bayside Mechanical,Service,Contract HVAC Technician,,1099,45.68,Hourly,40.0,2024-08-17,,Active,FL
BAY-10405,Bayside Mechanical,Customer Care,Customer Service Rep,,Regular,20.4,Hourly,40.0,2025-05-24,,Active,FL
BAY-10410,Bayside Mechanical,Customer Care,Customer Service Rep,,Full-Time,20.7,Hourly,40.0,2017-10-31,,Active,FL
BAY-10094,Bayside Mechanical,Install,HVAC Installer II,,Regular,23.59,Hourly,40.0,2024-12-10,,Active,FL
RED-10205,Redwood Electric,Sales,Home Solutions Consultant,,Regular,50000.0,Annual,,2025-04-28,,Leave,AZ
PIN-10304,Pinnacle Plumbing & Drain,Sales,Sales Consultant,,,53500.0,,,2020-08-06,,Active,TX
BAY-10267,Bayside Mechanical,Service,HVAC Service Tech II,,Regular,33.58,Hourly,40.0,2025-06-26,,Active,FL
NHS-10051,Northstar Corporate,Marketing,Marketing Coordinator,,Regular,57000.0,Annual,40.0,2024-06-01,,Active,FL
PIN-10336,Pinnacle Plumbing & Drain,Call Center,CSR,,Regular,17.19,,,2020-12-07,,Active,TX
GLC-10214,Great Lakes Comfort Systems,Service - Plumbing,Technician,L2,Regular,27.9,Hourly,40.0,2024-08-11,,Active,MI
BAY-10240,Bayside Mechanical,Service,HVAC Service Tech II,,FT,27.22,Hourly,40.0,2023-06-18,,Active,FL
BAY-10039,Bayside Mechanical,Install,HVAC Installer II,,Regular,25.28,Hourly,40.0,2013-11-02,,Active,FL
GLC-10384,Great Lakes Comfort Systems,Finance,Staff Accountant,L2,Regular,59000.0,Annual,40.0,2025-06-25,,Active,MI
GLC-10258,Great Lakes Comfort Systems,Service - Plumbing,Field Supervisor,L4,FT,,Annual,40.0,2026-03-12,,Active,MI
PIN-10166,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,FT,25.32,,,2025-01-28,,Active,TX
PIN-10383,Pinnacle Plumbing & Drain,Fleet,Warehouse Associate,,Full-Time,17.18,,,2024-10-15,,Active,TX
RED-10213,Redwood Electric,Sales,Sr Home Solutions Consultant,,Regular,55500.0,Annual,,2021-02-13,,Active,AZ
RED-90050,Redwood Electric,Field Ops - Service,Service Manager,,FT,91000.0,Annual,,2016-05-18,2026-04-28,Terminated,AZ
RED-10105,Redwood Electric,Field Ops - Service,Apprentice Electrician (Lvl 1),,Regular,21.65,Hourly,,2023-07-08,,Active,AZ
GLC-10373,Great Lakes Comfort Systems,Warehouse,Warehouse Manager,L3,,76500.0,Annual,40.0,2022-03-24,,Active,MI
BAY-10321,Bayside Mechanical,Service,Service Manager,,FT,91500.0,Annual,40.0,2021-12-13,,Active,FL
BAY-10381,Bayside Mechanical,Customer Care,Customer Service Rep,,FT,20.55,Hourly,24.0,2017-04-10,,Active,FL
PIN-10134,Pinnacle Plumbing & Drain,Field,Installation Manager,,Regular,78500.0,,,2023-04-13,,Active,TX
BAY-10080,Bayside Mechanical,Install,HVAC Installer II,,Regular,22.41,Hourly,40.0,2021-01-10,,Active,FL
RED-10156,Redwood Electric,Field Ops - Service,Electrician (Lvl 2),,,31.81,Hourly,,2022-05-09,,Active,AZ
PIN-10402,Pinnacle Plumbing & Drain,Fleet,Parts Coordinator,,FT,21.14,,,2026-01-03,,Active,TX
PIN-10186,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Regular,33.9,,,2024-01-07,,Active,TX
RED-10284,Redwood Electric,IT,Systems Administrator,,Regular,89000.0,Annual,,2022-02-18,,Active,AZ
RED-10219,Redwood Electric,CSR,Cust Svc Rep,,,16.78,Hourly,,2025-08-13,,Active,AZ
GLC-10320,Great Lakes Comfort Systems,Customer Care,Customer Service Representative,L1,Regular,16.86,Hourly,40.0,2025-11-23,,Active,MI
RED-10100,Redwood Electric,Field Ops - Service,Apprentice Electrician (Lvl 1),,Full-Time,20.25,Hourly,,2024-03-08,,Active,AZ
PIN-90073,Pinnacle Plumbing & Drain,Fleet,Warehouse Associate,,Regular,18.4,,,2012-08-30,2026-05-02,Terminated,TX
BAY-10183,Bayside Mechanical,Service,HVAC Service Tech II,,,27.17,Hourly,40.0,2023-07-25,,Active,FL
BAY-10445,Bayside Mechanical,Warehouse,Parts Coordinator,,FT,20.31,Hourly,40.0,2021-01-02,,Active,FL
RED-10207,Redwood Electric,Sales,Home Solutions Consultant,,Regular,53000.0,Annual,,2025-03-30,,Active,AZ
GLC-10260,Great Lakes Comfort Systems,Service - Plumbing,Field Supervisor,L4,,77000.0,Annual,40.0,2015-11-29,,Active,MI
BAY-10304,Bayside Mechanical,Service,HVAC Service Tech III,,Regular,37.3,Hourly,40.0,2026-02-24,,Active,FL
GLC-10013,Great Lakes Comfort Systems,Install,Installer,L1,Seasonal,17.99,Hourly,40.0,2022-08-19,,Active,MI
BAY-10307,Bayside Mechanical,Service,HVAC Service Tech III,,FT,34.47,Hourly,40.0,2024-01-16,,Active,FL
GLC-C306,Great Lakes Comfort Systems,Service - HVAC,Contract HVAC Technician,,1099,47.5,Hourly,40.0,2024-10-03,,Active,MI
GLC-10103,Great Lakes Comfort Systems,Install,Installer,L3,Regular,45.09,Hourly,40.0,2020-06-03,,Active,MI
GLC-10254,Great Lakes Comfort Systems,Service - HVAC,Field Supervisor,L4,FT,83500.0,Annual,40.0,2021-04-03,,Active,MI
GLC-10086,Great Lakes Comfort Systems,Install,Installer,L3,Regular,45.26,Hourly,40.0,2026-01-01,,Active,MI
BAY-10167,Bayside Mechanical,Service,HVAC Service Tech I,,Regular,18.5,Hourly,40.0,2021-06-20,,Active,FL
RED-10201,Redwood Electric,Field Ops - Service,Service Manager,,Regular,96500.0,Annual,,2023-11-15,,Active,AZ
BAY-10252,Bayside Mechanical,Service,HVAC Service Tech II,,,32.24,Hourly,40.0,2026-05-08,,Active,FL
PIN-10196,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,,26.31,,,2020-04-18,,Active,TX
PIN-10080,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,Full-Time,29.47,,,2017-10-03,,Active,TX
PIN-10157,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,,,19.06,,,2024-07-15,,Active,TX
RED-90012,Redwood Electric,Installation,Lead Electrical Installer (Lvl 3),,Regular,43.55,Hourly,,2015-02-25,2025-12-29,Terminated,AZ
GLC-10342,Great Lakes Comfort Systems,Customer Care,Customer Care Manager,L4,,80500.0,Annual,40.0,2026-04-13,,Active,MI
PIN-10253,Pinnacle Plumbing & Drain,Field,Plumber - Master,,Full-Time,43.91,,,2021-07-13,,Active,TX
BAY-10325,Bayside Mechanical,Service,Service Manager,,,86000.0,Annual,40.0,2023-11-29,,Active,FL
GLC-10252,Great Lakes Comfort Systems,Service - HVAC,Technician,L3,FT,39.5,Hourly,40.0,2026-03-15,,Active,MI
BAY-10047,Bayside Mechanical,Install,HVAC Installer II,,Regular,22.17,Hourly,40.0,2025-03-13,,Active,FL
PIN-10110,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,,,43.26,,,2025-05-02,,Active,TX
BAY-10256,Bayside Mechanical,Service,HVAC Service Tech II,,Full-Time,27.15,Hourly,40.0,2023-12-29,,Active,FL
GLC-10007,Great Lakes Comfort Systems,Install,Installer,L1,FT,21.87,Hourly,40.0,2023-12-16,,Active,MI
RED-10086,Redwood Electric,Installation,Lead Electrical Installer (Lvl 3),,Regular,44.25,Hourly,,2023-03-09,,Active,AZ
GLC-10055,Great Lakes Comfort Systems,Install,Installer,L2,FT,26.58,Hourly,40.0,2023-12-09,,Active,MI
RED-10046,Redwood Electric,Installation,Electrical Installer (Lvl 2),,,25.71,Hourly,,2023-01-25,,Active,AZ
RED-10188,Redwood Electric,Field Ops - Service,Electrician (Lvl 3),,Regular,34.95,Hourly,,2026-05-05,,Active,AZ
PIN-10351,Pinnacle Plumbing & Drain,Call Center,CSR,,Regular,16.64,,,2025-02-25,,Active,TX
GLC-10006,Great Lakes Comfort Systems,Install,Installer,L1,,19.11,Hourly,40.0,2022-05-14,,Active,MI
GLC-10167,Great Lakes Comfort Systems,Service - HVAC,Technician,L2,Regular,33.33,Hourly,40.0,2023-08-24,,Active,MI
BAY-10366,Bayside Mechanical,Sales,Inside Sales Representative,,Full-Time,21.13,Hourly,40.0,2021-08-14,,Active,FL
BAY-10392,Bayside Mechanical,Customer Care,Customer Service Rep,,,17.29,Hourly,20.0,2023-11-09,,Active,FL
GLC-90002,Great Lakes Comfort Systems,Sales,Comfort Advisor,L2,,51500.0,Annual,40.0,2021-10-26,2026-07-22,Terminated,MI
GLC-10113,Great Lakes Comfort Systems,Service - HVAC,Technician,L1,Regular,20.29,Hourly,40.0,2018-09-15,,Active,MI
BAY-10234,Bayside Mechanical,Service,HVAC Service Tech II,,Regular,31.56,Hourly,40.0,2015-08-18,,Active,FL
BAY-90055,Bayside Mechanical,Install,HVAC Installer II,,Full-Time,28.6,Hourly,40.0,2021-09-22,2025-10-10,Terminated,FL
GLC-10263,Great Lakes Comfort Systems,Service - HVAC,Service Manager,L5,FT,94500.0,Annual,40.0,2024-04-22,,Active,MI
RED-10195,Redwood Electric,Field Ops - Service,Field Supervisor,,Regular,80500.0,Annual,,2023-04-08,,Active,AZ
GLC-C310,Great Lakes Comfort Systems,Service - HVAC,Contract HVAC Technician,,1099,52.8,Hourly,40.0,2024-10-16,,Active,MI
